BioSample,LibraryName,Run,fq1,fq2,SampleType
GAL-181,GAL-181,3128,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-181_S181_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-181_S181_L008_R2_001.fastq.gz,include
GAL-182,GAL-182,3129,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-182_S182_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-182_S182_L001_R2_001.fastq.gz,include
GAL-182,GAL-182,3130,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-182_S182_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-182_S182_L002_R2_001.fastq.gz,include
GAL-182,GAL-182,3131,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-182_S182_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-182_S182_L003_R2_001.fastq.gz,include
GAL-182,GAL-182,3132,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-182_S182_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-182_S182_L004_R2_001.fastq.gz,include
GAL-182,GAL-182,3133,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-182_S182_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-182_S182_L005_R2_001.fastq.gz,include
GAL-182,GAL-182,3134,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-182_S182_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-182_S182_L006_R2_001.fastq.gz,include
GAL-182,GAL-182,3135,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-182_S182_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-182_S182_L007_R2_001.fastq.gz,include
GAL-182,GAL-182,3136,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-182_S182_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-182_S182_L008_R2_001.fastq.gz,include
GAL-183,GAL-183,3137,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-183_S183_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-183_S183_L001_R2_001.fastq.gz,include
GAL-183,GAL-183,3138,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-183_S183_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-183_S183_L002_R2_001.fastq.gz,include
GAL-183,GAL-183,3139,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-183_S183_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-183_S183_L003_R2_001.fastq.gz,include
GAL-183,GAL-183,3140,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-183_S183_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-183_S183_L004_R2_001.fastq.gz,include
GAL-183,GAL-183,3141,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-183_S183_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-183_S183_L005_R2_001.fastq.gz,include
GAL-183,GAL-183,3142,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-183_S183_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-183_S183_L006_R2_001.fastq.gz,include
GAL-183,GAL-183,3143,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-183_S183_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-183_S183_L007_R2_001.fastq.gz,include
GAL-183,GAL-183,3144,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-183_S183_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-183_S183_L008_R2_001.fastq.gz,include
GAL-184,GAL-184,3145,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-184_S184_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-184_S184_L001_R2_001.fastq.gz,include
GAL-184,GAL-184,3146,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-184_S184_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-184_S184_L002_R2_001.fastq.gz,include
GAL-184,GAL-184,3147,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-184_S184_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-184_S184_L003_R2_001.fastq.gz,include
GAL-184,GAL-184,3148,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-184_S184_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-184_S184_L004_R2_001.fastq.gz,include
GAL-184,GAL-184,3149,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-184_S184_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-184_S184_L005_R2_001.fastq.gz,include
GAL-184,GAL-184,3150,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-184_S184_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-184_S184_L006_R2_001.fastq.gz,include
GAL-184,GAL-184,3151,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-184_S184_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-184_S184_L007_R2_001.fastq.gz,include
GAL-184,GAL-184,3152,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-184_S184_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-184_S184_L008_R2_001.fastq.gz,include
GAL-185,GAL-185,3153,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-185_S185_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-185_S185_L001_R2_001.fastq.gz,include
GAL-185,GAL-185,3154,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-185_S185_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-185_S185_L002_R2_001.fastq.gz,include
GAL-185,GAL-185,3155,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-185_S185_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-185_S185_L003_R2_001.fastq.gz,include
GAL-185,GAL-185,3156,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-185_S185_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-185_S185_L004_R2_001.fastq.gz,include
GAL-185,GAL-185,3157,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-185_S185_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-185_S185_L005_R2_001.fastq.gz,include
GAL-185,GAL-185,3158,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-185_S185_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-185_S185_L006_R2_001.fastq.gz,include
GAL-185,GAL-185,3159,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-185_S185_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-185_S185_L007_R2_001.fastq.gz,include
GAL-185,GAL-185,3160,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-185_S185_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-185_S185_L008_R2_001.fastq.gz,include
GAL-186,GAL-186,3161,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-186_S186_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-186_S186_L001_R2_001.fastq.gz,include
GAL-186,GAL-186,3162,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-186_S186_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-186_S186_L002_R2_001.fastq.gz,include
GAL-186,GAL-186,3163,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-186_S186_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-186_S186_L003_R2_001.fastq.gz,include
GAL-186,GAL-186,3164,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-186_S186_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-186_S186_L004_R2_001.fastq.gz,include
GAL-186,GAL-186,3165,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-186_S186_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-186_S186_L005_R2_001.fastq.gz,include
GAL-186,GAL-186,3166,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-186_S186_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-186_S186_L006_R2_001.fastq.gz,include
GAL-186,GAL-186,3167,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-186_S186_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-186_S186_L007_R2_001.fastq.gz,include
GAL-186,GAL-186,3168,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-186_S186_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-186_S186_L008_R2_001.fastq.gz,include
GAL-187,GAL-187,3169,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-187_S187_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-187_S187_L001_R2_001.fastq.gz,include
GAL-187,GAL-187,3170,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-187_S187_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-187_S187_L002_R2_001.fastq.gz,include
GAL-187,GAL-187,3171,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-187_S187_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-187_S187_L003_R2_001.fastq.gz,include
GAL-187,GAL-187,3172,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-187_S187_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-187_S187_L004_R2_001.fastq.gz,include
GAL-187,GAL-187,3173,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-187_S187_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-187_S187_L005_R2_001.fastq.gz,include
GAL-187,GAL-187,3174,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-187_S187_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-187_S187_L006_R2_001.fastq.gz,include
GAL-187,GAL-187,3175,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-187_S187_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-187_S187_L007_R2_001.fastq.gz,include
GAL-187,GAL-187,3176,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-187_S187_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-187_S187_L008_R2_001.fastq.gz,include
GAL-188,GAL-188,3177,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-188_S188_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-188_S188_L001_R2_001.fastq.gz,include
GAL-188,GAL-188,3178,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-188_S188_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-188_S188_L002_R2_001.fastq.gz,include
GAL-188,GAL-188,3179,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-188_S188_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-188_S188_L003_R2_001.fastq.gz,include
GAL-188,GAL-188,3180,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-188_S188_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-188_S188_L004_R2_001.fastq.gz,include
GAL-188,GAL-188,3181,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-188_S188_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-188_S188_L005_R2_001.fastq.gz,include
GAL-188,GAL-188,3182,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-188_S188_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-188_S188_L006_R2_001.fastq.gz,include
GAL-188,GAL-188,3183,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-188_S188_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-188_S188_L007_R2_001.fastq.gz,include
GAL-188,GAL-188,3184,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-188_S188_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-188_S188_L008_R2_001.fastq.gz,include
GAL-189,GAL-189,3185,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-189_S189_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-189_S189_L001_R2_001.fastq.gz,include
GAL-189,GAL-189,3186,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-189_S189_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-189_S189_L002_R2_001.fastq.gz,include
GAL-189,GAL-189,3187,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-189_S189_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-189_S189_L003_R2_001.fastq.gz,include
GAL-189,GAL-189,3188,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-189_S189_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-189_S189_L004_R2_001.fastq.gz,include
GAL-189,GAL-189,3189,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-189_S189_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-189_S189_L005_R2_001.fastq.gz,include
GAL-189,GAL-189,3190,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-189_S189_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-189_S189_L006_R2_001.fastq.gz,include
GAL-189,GAL-189,3191,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-189_S189_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-189_S189_L007_R2_001.fastq.gz,include
GAL-189,GAL-189,3192,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-189_S189_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-189_S189_L008_R2_001.fastq.gz,include
GAL-190,GAL-190,3193,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-190_S190_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-190_S190_L001_R2_001.fastq.gz,include
GAL-190,GAL-190,3194,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-190_S190_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-190_S190_L002_R2_001.fastq.gz,include
GAL-190,GAL-190,3195,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-190_S190_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-190_S190_L003_R2_001.fastq.gz,include
GAL-190,GAL-190,3196,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-190_S190_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-190_S190_L004_R2_001.fastq.gz,include
GAL-190,GAL-190,3197,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-190_S190_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-190_S190_L005_R2_001.fastq.gz,include
GAL-190,GAL-190,3198,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-190_S190_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-190_S190_L006_R2_001.fastq.gz,include
GAL-190,GAL-190,3199,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-190_S190_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-190_S190_L007_R2_001.fastq.gz,include
GAL-190,GAL-190,3200,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-190_S190_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-190_S190_L008_R2_001.fastq.gz,include
GAL-191,GAL-191,3201,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-191_S191_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-191_S191_L001_R2_001.fastq.gz,include
GAL-191,GAL-191,3202,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-191_S191_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-191_S191_L002_R2_001.fastq.gz,include
GAL-191,GAL-191,3203,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-191_S191_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-191_S191_L003_R2_001.fastq.gz,include
GAL-191,GAL-191,3204,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-191_S191_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-191_S191_L004_R2_001.fastq.gz,include
GAL-191,GAL-191,3205,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-191_S191_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-191_S191_L005_R2_001.fastq.gz,include
GAL-191,GAL-191,3206,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-191_S191_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-191_S191_L006_R2_001.fastq.gz,include
GAL-191,GAL-191,3207,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-191_S191_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-191_S191_L007_R2_001.fastq.gz,include
GAL-191,GAL-191,3208,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-191_S191_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-191_S191_L008_R2_001.fastq.gz,include
GAL-192,GAL-192,3209,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-192_S192_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-192_S192_L001_R2_001.fastq.gz,include
GAL-192,GAL-192,3210,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-192_S192_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-192_S192_L002_R2_001.fastq.gz,include
GAL-192,GAL-192,3211,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-192_S192_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-192_S192_L003_R2_001.fastq.gz,include
GAL-192,GAL-192,3212,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-192_S192_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-192_S192_L004_R2_001.fastq.gz,include
GAL-192,GAL-192,3213,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-192_S192_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-192_S192_L005_R2_001.fastq.gz,include
GAL-192,GAL-192,3214,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-192_S192_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-192_S192_L006_R2_001.fastq.gz,include
GAL-192,GAL-192,3215,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-192_S192_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-192_S192_L007_R2_001.fastq.gz,include
GAL-192,GAL-192,3216,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-192_S192_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-192_S192_L008_R2_001.fastq.gz,include
GAL-193,GAL-193,3217,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-193_S193_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-193_S193_L001_R2_001.fastq.gz,include
GAL-193,GAL-193,3218,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-193_S193_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-193_S193_L002_R2_001.fastq.gz,include
GAL-193,GAL-193,3219,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-193_S193_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-193_S193_L003_R2_001.fastq.gz,include
GAL-193,GAL-193,3220,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-193_S193_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-193_S193_L004_R2_001.fastq.gz,include
GAL-193,GAL-193,3221,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-193_S193_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-193_S193_L005_R2_001.fastq.gz,include
GAL-193,GAL-193,3222,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-193_S193_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-193_S193_L006_R2_001.fastq.gz,include
GAL-193,GAL-193,3223,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-193_S193_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-193_S193_L007_R2_001.fastq.gz,include
GAL-193,GAL-193,3224,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-193_S193_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-193_S193_L008_R2_001.fastq.gz,include
GAL-194,GAL-194,3225,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-194_S194_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-194_S194_L001_R2_001.fastq.gz,include
GAL-194,GAL-194,3226,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-194_S194_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-194_S194_L002_R2_001.fastq.gz,include
GAL-194,GAL-194,3227,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-194_S194_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-194_S194_L003_R2_001.fastq.gz,include
GAL-194,GAL-194,3228,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-194_S194_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-194_S194_L004_R2_001.fastq.gz,include
GAL-194,GAL-194,3229,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-194_S194_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-194_S194_L005_R2_001.fastq.gz,include
GAL-194,GAL-194,3230,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-194_S194_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-194_S194_L006_R2_001.fastq.gz,include
GAL-194,GAL-194,3231,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-194_S194_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-194_S194_L007_R2_001.fastq.gz,include
